,振动频率(Hz),温度(℃),压力(kPa),润滑油膜厚度(mm),产品尺寸(mm),寿命(天)
48,43.31001830290187,86.4291406582816,519.307390797647,0.8837908280446463,9.682359213589125,135.94626855491862
49,67.48121833945036,63.19057082087411,452.2602102563107,0.6623769817590642,10.108872994353224,135.32649287403365
50,61.76452460131978,71.35117382436296,521.4600962716356,0.7476789979887062,10.12770614786386,134.6783703829917
51,67.28379756787524,80.88884451606457,579.0092066660288,0.15086895624804728,10.037734961623451,125.41568250970319
52,58.398073634458285,66.41505347020555,552.2866042728933,0.5756773996226917,9.786509005464598,131.899613087921
53,49.07654285033231,69.26082032759703,567.1834665672878,0.2676822436534732,10.45322895087596,130.66246089578718
54,51.91202340218632,74.46351758473692,671.8269124571252,0.7049086595501463,10.147267287108768,128.86642546337453
55,51.08656114853601,102.72599844277221,388.5178996396878,0.5633512443911617,9.769529241407675,135.26048930577514
56,46.769791355075455,84.87582513738344,543.6428159569888,0.4705299756491286,9.93063466064194,130.885688295728
57,57.03294412845677,72.52551170032962,401.71481371719483,0.5918091172620766,9.523414915170147,138.71171367109093
58,46.31922264267994,69.58970652090329,529.643811635673,0.9984712728737367,9.3402111898664,137.87902914223602
59,51.58556805080864,90.59810459281205,370.76585081534523,0.7901104437258215,9.875818884541513,139.7496238074785
60,56.502175003065474,79.94938026834645,489.8359774375376,0.592553759784759,9.962123195636096,134.96194299214
61,41.30710054987871,79.80938016187994,529.6930802722087,0.31795707492627245,10.33771923941036,131.59684153533928
62,41.71448082273764,56.148416622187895,448.10602687042984,0.8492197832731326,10.765690276380512,140.66083412380775
63,60.20449887807345,66.2183338974753,535.1840245208145,0.983438977487697,10.05262115805132,136.51299891509328
64,38.782083870532105,87.26624256536536,494.3633968522561,0.7203027860174457,10.517893645136395,137.38574964189482
65,44.42815921648574,59.62078066824418,605.8587253895544,0.23930708292202232,8.990976241299455,130.1249643336629
66,57.439218269722375,89.1026566618983,393.70843304581194,0.49313692887001503,8.767826236476745,137.67492024965995
67,48.91928362371973,55.95681999040937,465.321431619338,0.279330288842356,10.242017861080056,134.01243979223506
68,44.524424714943734,79.16271513250595,586.9283904258504,0.3574689026329496,10.432422493714844,129.4849977523876
69,33.314649583365195,66.36123161549634,486.6763160021631,0.4617956891382953,10.100718824457136,138.0194921503906
70,61.56094070166926,51.731715399593796,458.97240201646935,0.155060333734784,9.832370056900837,132.7903661452016
71,48.86595661899715,39.7460620900717,427.9663381491858,0.19037933026755757,9.911078319727102,137.3014255530931
72,49.83912399199973,73.5602916425606,561.0148569331922,0.8908493741711218,10.00881477251104,133.5054830298695
73,53.49877421862163,111.87839325854671,497.69905584617374,0.7861390565412618,10.767238512871854,134.28809147742942
74,64.88909806069393,78.22477646706487,573.6419198942266,0.7253186327748921,9.896741829791221,131.54847529639343
75,51.936520168793216,75.85625169785838,435.81306954815295,0.9988513847542052,10.19453135218631,140.58000664462506
76,46.54491070373594,69.92766753393336,468.1331292165267,0.5058941195149587,10.20200861559834,137.59954560654435
77,53.06974791115904,81.0647209510981,454.06801452748556,0.16691042283744806,10.256663800741656,131.6945421561897
78,62.96766749963126,58.765402624957254,499.0353877935223,0.610506445786686,9.363107513872093,134.52989553260892
79,39.60767499291366,52.154590571072575,499.4901889146475,0.3644928180577831,9.367039893816706,134.470299428064
80,48.07561394559001,80.70882376235662,478.7351435906617,0.4975546538995941,9.591863495285141,134.1309130901135
81,36.53994105372003,91.67760199507573,595.3008931661241,0.23082627928045174,9.369375714191314,129.52812654559983
82,50.81394687290267,72.26159391702184,444.08941353415224,0.1371170212462725,9.937441369236304,131.45566481964255
83,66.59225922879673,74.25779027599403,634.9072366676587,0.4405782780200872,9.817734740165447,127.92100356604502
84,42.30226508092398,41.099375671652325,499.645060468057,0.7722975945059669,10.234945672119647,139.54993999360872
85,50.26394194361034,69.33519000384976,418.5307909863653,0.254375862692787,9.511199303263139,134.8641131297797
86,55.21596527423917,69.67429229484574,636.7030814001006,0.44603977434749364,9.637137272193591,129.3855550337323
87,54.19104107599853,50.628785432103896,607.9713864077503,0.7758370706506436,10.475381519680477,133.7944428091436
88,62.94096963420129,87.61617435381064,471.3001062082964,0.2882855102438216,10.8022327497383,130.40044478723564
89,45.6140089852511,59.31140002358415,557.4517083247758,0.903169076417127,10.14857338806572,136.28165013573394
90,43.680344329703686,93.83425719167884,486.8277853132908,0.21495384644821602,10.01402484270549,133.27435659481594
91,42.700712010575096,84.82700771633266,547.2744934405973,0.35086893153942333,9.554993915734144,129.79443538503367
92,51.824919108374644,104.8219061310797,334.8058559270595,0.9849418758674036,10.473125373118235,141.2299643872532
93,46.67083921189687,58.69209056092859,526.6817306804022,0.9764383608359313,10.008497992402631,137.3159006433937
94,48.080309282787006,82.94821856553833,478.60895102684844,0.21069086612437454,9.783071539558717,132.7058444035259
95,41.07249024386742,40.838764178696145,556.5317209467936,0.14604287970069907,10.733045614155795,130.3371635284019
96,74.65108879436293,77.69622106093433,435.298125812776,0.8836326013609006,9.7316307298725,135.9244312573963
97,51.32774949367274,66.93084927138027,484.8437471373989,0.21319578280444224,10.296833471631913,131.42718662892776
98,48.02673975132045,66.7916033240049,497.2235681521512,0.6504037677375472,9.941922917656091,136.355326852701
99,76.65144200060014,57.46419500866014,601.1185330374637,0.8872454912017607,9.63784838536192,131.42465729254744
100,54.44501423465828,61.94347460870169,435.5385235999921,0.35586760809363616,10.875962852517453,135.61310064820577
101,45.043791804710615,79.40772324756173,454.871795873774,0.7168733196628315,10.495580880936387,138.4858630729154
102,55.51173115912385,59.24987767365224,626.0829378803951,0.8889167195043794,11.578583296453917,132.24649270315743
103,60.88265773075108,80.58451733434528,613.3482464353135,0.2257584821286831,9.961219951900366,125.6465240357693
104,52.09373886854924,69.31149770601623,578.3738464973552,0.7433567895525378,9.471003904306329,132.10852141703032
105,39.68978158691031,62.63340929319821,503.4028779870405,0.2542754742427063,10.262635751267831,132.10003155932995
106,40.262747009460156,63.51519224168644,420.48798548507415,0.443696042747898,10.228020200829137,138.72290940708413
107,41.136435362074785,73.12738342089169,684.5828021845714,0.8956586363595376,10.651462212050983,130.27459361649466
108,65.5606168410192,60.220536117358876,441.2142550710262,0.47383177766787044,10.185472679094756,134.3589741843404
109,63.986568645513195,84.5431572104759,462.9019165000371,0.5443382022460415,10.42536589119067,134.77880517782765
110,37.723087823305164,81.6914675791163,568.3002595472451,0.6252624368679549,10.064559450631945,132.23853308232324
111,31.689085721544107,95.22039656370134,409.1006720816754,0.14729883245085396,10.583866210932145,137.18278805847626
112,38.582923621738374,64.73352515258503,490.62195848603136,0.8212217673310416,10.186217800140742,138.07502234808442
113,45.64375145403965,91.93576397146259,399.3516255477263,0.782921655027624,10.586720003808908,141.2509702579249
114,49.42924319697969,68.70044930607868,589.8889775058715,0.11802898702818998,9.851647567992034,126.12865671848628
115,44.839129415581326,81.35505561137383,520.0277449593781,0.28769801383694626,10.351864077404713,132.67934696539066
116,45.11759717738611,43.479665968168135,480.9464501026398,0.32140478176596243,9.285160675215712,135.03769234282115
117,60.407047979666274,94.35470156672369,594.332247043231,0.2911333809825289,10.391916100708182,126.49821627249858
118,46.06788109453455,62.942157986981854,401.8121910831284,0.7876202621909406,9.97706896050084,138.86036710328145
119,41.01190854710583,63.000853719846546,564.3914631137907,0.772992350715367,9.836651103297063,133.57563355938285
120,55.068222864165925,92.55957458819555,562.9919371135609,0.9999208465882545,9.65297926201452,135.8913643434339
121,48.885576560649874,77.09709620800679,516.473927140839,0.8098572809717625,10.247526812748871,136.83408226273264
122,40.61955582843811,90.71662688458686,456.5753483623742,0.9724365487945864,9.736736496338741,138.1890395957524
123,67.21699623973691,84.90122213435714,605.8580637513136,0.5935951790093401,10.360069174637541,128.4638956701319
124,61.06136679616674,97.45761216956144,554.1759515334251,0.8884446389509384,9.330516402362326,132.61700056402194
125,60.2428269184597,75.27317325636521,437.3936234891417,0.7957346961113063,9.822192734073871,136.9839445872745
126,43.274328676897035,71.18475100484258,479.9521151401826,0.5261758344229363,9.856819463869453,135.98999288675546
127,41.68474756277104,62.64451723863925,354.59738612225146,0.38270326514773945,9.277985066254686,137.53089014355714
128,45.348240776186366,78.77374128597471,455.3621465528789,0.6001654126833511,10.102863096690262,136.1367636645699
129,54.71994386845413,94.56314335655202,341.17361024482693,0.369105764291888,9.320869822231924,137.55220737138663
130,45.72565427654642,82.6853439333696,672.3915850752064,0.47712292682407964,8.599185445578515,127.30598521522779
131,52.712287966821684,81.83022565973039,534.7549397236753,0.37458224403076945,11.200072456666238,130.25261258043614
132,43.694431162159546,68.28098104603569,410.86748142432,0.5250116563049622,10.195991488761644,140.49400240740025
133,61.96411386381849,60.52877995676001,475.5687810595556,0.8592797611282793,10.078470879245463,137.54833975102997
134,52.30840154862297,78.94084469469384,673.1638416924977,0.49124361419265616,10.864124113261585,127.08622609504742
135,59.99090023863765,78.2445252194172,583.2604030517952,0.8005357055734633,10.260487568568161,131.72477372518432
136,49.658723191780105,81.07253051886404,540.6326597551285,0.8396922828812039,10.604771425360443,133.4885795797964
137,42.01895491630668,46.65585573946195,481.68871835589545,0.620504609328678,9.799144510019657,139.40074644313205
138,34.86294848607798,93.72244102374214,438.5057752752652,0.38419346444312596,9.310994516951183,134.27597828307853
139,51.06232526968009,55.043613210698226,522.4405275100033,0.915772654858467,10.025747684385442,137.2429711229689
140,49.06825893259862,95.50762260453412,522.7884548702119,0.1671795743225049,9.392585161965766,129.66277776249672
141,42.943662778131454,84.9165510154962,515.2800688651857,0.763339622526249,10.248391176245272,136.5624745298928
142,54.85353993651248,72.87979990691406,567.725530646843,0.5913509339858246,9.957840898160605,131.948513739641
143,42.56922986142786,63.231798823482634,485.1247327233901,0.45128015242867814,9.991289392246568,137.2661453061763
144,50.12836602612088,46.31049980534709,388.6154180258977,0.2294666017803449,9.440826391709543,136.81636986808024
145,51.0578809144429,84.46021845544776,435.40111950186184,0.35068084480315553,10.315553607149768,133.73188468966129
146,51.86714153341813,56.382796714651036,502.75625529414424,0.15753365213335824,9.943055650698359,132.18676597158978
147,56.52537067803492,85.41265929626346,522.2937645182702,0.38799229170552396,10.068462292612752,131.3513404846404
148,33.45363882967284,52.75854557935965,558.0456633298646,0.3870540983698315,10.350895243124958,133.92252735287346
149,35.8421654552419,82.00978471897591,472.8756529567189,0.192276446169053,10.433724168797873,133.42481176281308
150,46.54772462514446,65.44966159529326,483.6873512805357,0.36527867314556783,10.54069824096959,132.51472356337558
151,56.356583373178196,47.06254819039853,446.3890812698564,0.19546644120484238,9.683907012205816,134.541029811999
152,49.42938282437924,76.40420338980525,444.2757858201665,0.5152813164661477,10.073017417743902,137.81420002017214
153,24.008882167692832,111.46457174018155,520.7250746382476,0.3212391611712219,10.394951902910934,133.22875023874337
154,44.12772122846346,45.53541714643116,480.8312186841708,0.5838169677331236,10.52393519986066,138.14684640069603
155,49.730939586661,69.2866784020033,453.62368678819143,0.3464230401881494,10.542848677206816,134.1081366976883
156,45.33895458724504,81.18283011687063,573.7477991586148,0.7976526481250222,9.907752255512381,134.87934436166574
157,51.473423201619056,76.17584880845992,396.0317754418609,0.9633688407580099,10.119610409895238,142.06548233669275
158,70.51891292625965,108.50575915226017,479.09041071863743,0.18523790305215532,9.331541268486895,129.75531668529197
159,29.52403859833604,73.45783579849332,423.42853030772835,0.3104222112300114,10.087558921517047,137.97476416300432
160,39.6751001351782,72.55760462454094,454.8440152972549,0.38685113385713077,10.10061801135396,136.3910104772506
161,41.3657784500961,53.794967778536204,523.6510336854037,0.555434504921448,10.725552437325385,135.45702696276345
162,45.676476650107666,53.44120919872091,550.0196210796425,0.3495574235747527,9.298999886785131,132.5427238726196
163,50.30812216545828,97.57984886507609,466.89989926925927,0.710327716146473,9.974627904652403,137.73795532824147
164,54.35020159511194,62.231732713512244,344.0506366984682,0.8415595016488715,10.233488525397076,144.79373252911165
165,46.7013708659341,61.553431892836066,574.6798605359642,0.28309417784601065,9.823973073389714,130.1985522048634
166,55.11984669059371,82.61070550336044,516.8502553301732,0.23211258767433,10.18458365179835,129.70723505937747
167,43.997278808500134,54.01872851771105,485.0200701805472,0.9351628793754919,10.288270055682764,140.2580879416234
168,30.90557441374515,99.6698619210639,368.35091475536404,0.4086374080888716,9.962469125414906,139.32180572284432
169,68.81597712161143,52.99766422138737,482.5652781336447,0.5335781652139336,10.347800883369903,135.3097067898146
170,68.57243996634966,67.12967771772854,560.529522125648,0.17227017500060984,10.131929509187927,127.84801065082797
171,54.293946796661025,76.24306005027134,442.00053830200915,0.692623806545412,9.948634632916217,136.10656477884757
172,52.927326667054345,74.9521795153283,482.16391707547126,0.38297961666963487,10.075177973679416,132.67289164952322
173,41.826135763326,71.64754949714981,367.7475758466597,0.4484713773658615,9.973648053162128,142.90224369724345
174,39.05438731842159,61.64028590269618,549.0958022073877,0.63071707391548,10.146640661803815,134.74384664823654
175,47.08618306550848,86.52660696777117,473.14549112344787,0.712615165986431,9.35777535064252,135.71956967645278
176,51.65897227571851,82.01145894080379,549.8979627272786,0.35538631179183255,9.688627908452887,130.95529645352113
177,40.0205035233447,45.25580510451831,538.8761622984129,0.3857154024380458,10.451582480836562,134.4794595765472
178,47.23030313843381,94.17964328974614,477.91161750250313,0.38866193266779103,9.92961609452261,133.0272342400296
179,50.69928834519909,73.84169670623882,606.7515181957588,0.5318118722331793,9.972341353220713,130.75029562173677
180,50.57422831745299,53.94880998702757,495.74964932455964,0.5749817142980336,9.674121647587961,135.3739354521656
181,63.74326037256125,53.76465665060623,495.01303724310606,0.5545813649239477,9.606667432256593,133.50131189015332
182,47.615286532465916,105.2440243666731,562.0933169823131,0.9327204245356763,9.278452187556688,133.05083180705176
183,62.45199747572264,67.77431387774259,461.70044745724124,0.23654767040695301,9.26654179495474,132.82458969677745
184,61.452354092028386,61.929766724751055,563.4654232066206,0.10185119289205087,9.88212278833967,127.15845483870018
185,66.25212995757491,70.55760015138605,463.0069921375404,0.38760705826567887,9.860109853348717,133.23106005422628
186,56.39807610906767,72.32232155242906,450.3996070276717,0.20328462544503034,9.753705681557408,132.95448770481133
187,47.661196180736816,57.53737611415944,466.7680947753721,0.26720509421102734,10.142121497618563,135.63388976711644
188,27.96655411273745,66.77918547489907,486.12693120630354,0.32683844085989205,10.084777971281726,136.20867780814288
189,31.210933098464825,56.60573446802239,637.6836362752215,0.9160296985625777,9.446209799282245,136.6720509623042
190,46.842916145958085,73.77933017108262,476.9443803091539,0.9851631072932677,10.087184447084994,138.6744638785426
191,56.20888827158824,84.23465577324565,483.8924278894585,0.9554614262150315,9.839260965716274,137.05148026170764
192,55.56212622208058,91.92361726522093,448.2537521730381,0.5600226536224552,9.292967123011737,134.62485988245638
193,41.075896623621006,99.7488084971161,562.0613033454497,0.3651142187451336,10.058697495857047,129.29413644443585
194,37.216805289603585,56.327615542823565,666.3910559098558,0.7772024345644546,10.054067142848185,130.89374722338107
195,66.36442701341814,66.4304646482634,522.8534415963994,0.48028845087600847,10.225078687280769,131.1230657131621
196,46.331502973649066,58.45665596020339,396.06385642713474,0.193463179018143,9.441367626753998,136.41797879121833
197,40.15181065955548,102.53986156349067,366.61527428211167,0.1331974152564233,9.7410311046435,136.96633513242378
198,31.78159171062343,84.28235022200256,587.9031572002823,0.35834721863318286,10.671102240739836,129.57805164394284
199,56.574018376992,78.54108700639698,513.8527339590756,0.9233336112699115,9.414478894627964,136.06213250808182
200,60.46985409652155,61.70355750994082,459.02798597209005,0.6676793754644463,11.013217343501172,136.8606787022056
201,59.813523761049034,88.67545050472846,607.0274555131087,0.795258780408267,10.628256825085527,131.25832093761287
202,68.48304600383598,54.109307010708044,498.1793034307409,0.31829533114640807,9.41903191443194,130.76846274863564
203,38.083054649933025,86.98357675563524,381.25715479747885,0.30452732230447677,9.128651247505092,138.6095651446196
204,61.91450690258991,72.16361168171822,545.8963281564343,0.4126871093279679,10.232311382764461,131.5452595293824
205,63.894419357724566,71.70977242718186,387.15432772289984,0.6694155848236936,10.437983042073764,137.7525883029521
206,54.925666604643425,65.85264906624383,533.9327073690757,0.3663448236092801,9.496992567702213,131.94608532655033
207,56.2739972146816,82.44931331773675,400.68645540387485,0.11265091376292836,10.274507528355612,132.22824136067177
208,52.78365387191777,74.18635606144325,444.61267735786845,0.4603741607861238,10.973406309138918,135.7566657387695
209,59.57386444157017,77.4149033804636,567.8481026875496,0.45733391278738367,10.271950949259846,128.37279861381836
210,45.313366303297286,90.42450176043596,449.4427135134328,0.14629645643860087,9.711354384509576,133.49469966329002
211,41.56701760293336,62.96448035114609,437.64114121592536,0.9102905183536932,10.011151258575875,142.88299346341134
212,57.26172860745933,67.30756262321978,448.4203956190637,0.8805065991459758,9.56992181086389,137.84875703357136
213,38.44134819424415,72.70272627105678,501.5554713277919,0.4957978776002744,9.93392379545155,133.7597056234195
214,42.616579114166846,71.99311565061339,534.2926040266492,0.9207846004680246,10.116452702290733,135.66357128888592
215,51.678946413383585,62.29060873198367,565.051276889498,0.3143069015367778,10.110799488184014,130.10110112828878
216,47.21603663097619,97.37702182206283,465.0603359410316,0.1275995691608727,10.378052949248982,132.17637097513307
217,35.22001433613436,78.23910528596818,560.4474582656138,0.4901084465961817,10.108734235740231,133.51042342023433
218,42.67245027989389,64.19755071126745,361.53542459906004,0.5493686577718687,10.791062090052923,141.2331550518866
219,48.64002006220671,59.57160312361838,574.5970892648972,0.48603128516864313,9.42450276794395,133.3636366937608
220,40.54608786843827,78.04622059509465,492.39542165812253,0.9122118343870247,10.32237205575533,139.35566859394365
221,37.122328802325335,70.55368821043645,456.97909560945425,0.4121457836139458,9.444490888600118,136.79269355934113
222,41.68279635917365,72.45856714425308,345.1582965166256,0.43616387692741,9.105676709476045,141.55609603426413
223,34.0928027371159,83.65129780768824,455.43025366009635,0.40356473142723925,9.642256802807664,134.48072430522106
224,56.692299852810585,78.07688523906037,462.9267052815944,0.2699300847941815,9.739148429021991,134.64215144648568
225,41.84094509869504,87.48364902220638,535.7449971633782,0.6079874591077475,9.389249385929501,133.86118926440147
226,60.31828418313682,61.09184086476964,670.2166691453314,0.7130344483697927,9.75389019751192,128.77616021912115
227,38.234424737628274,90.60917298911252,457.903432547849,0.49833621102320846,9.599942736028938,135.8351944744826
228,44.18491135381054,87.27896067452657,519.3996889846187,0.3498011247566811,8.496820742156041,132.06256829691222
229,34.68747804121555,87.48187480529319,583.006925196072,0.2568795863211759,10.48779694297941,128.5898835224824
230,66.5611939871392,91.48059916872107,569.8418177296531,0.11991363429005575,9.793912897038282,125.94239000763865
231,60.700666578745164,48.62900340664498,348.7637418443844,0.4022219723289491,9.951387551586006,140.24933276017921
232,63.161678108231094,74.18807990115434,430.6231911070742,0.48671738885717275,9.640599041742371,135.9818541588336
233,62.89282936165537,79.59607906214123,387.3945730431982,0.9372970332305752,10.506371908838693,140.31675663644015
234,45.29210737039183,44.11363893944262,486.2997273294209,0.5991276052302273,10.240815766337343,137.49883846765456
235,42.29161635097489,66.2912694880821,628.7924378560708,0.6687517142202728,10.153931913947995,131.94316344954947
236,55.35660248063706,74.60999776291682,330.5034826303415,0.5783840455710755,10.282581509140913,139.74657050582744
237,30.301389418453063,65.38263673776878,323.7461513141478,0.6227037265413669,10.55919442008301,144.42870900617888
238,50.47922680516748,78.46845905823119,564.4912426360831,0.10765882950042246,10.403542263487486,128.6168493241075
239,61.34254563021717,83.09175628817796,423.90908304068216,0.27410491219274674,10.271445372903209,133.8261763592484
240,53.91724442774031,73.01509588863189,479.8873044434392,0.6719320565209184,9.556340803638987,137.40037007091493
241,41.248188044494576,66.93538538314026,471.0416077509192,0.2725912287803781,10.056248696859859,133.7579431794645
242,42.66630193866942,70.9251750164308,504.2131144640768,0.37175531339942336,10.534100809991102,134.4113513633898
243,53.64875949679113,81.50244912995848,710.0446167730313,0.8516138715080386,10.503639982626831,126.57279405973541
244,51.530432628073285,83.2883394784335,466.37919192098104,0.23677852177258732,9.662228401559952,133.07507366097724
245,31.42151084736365,41.38793255445191,502.7853696299967,0.6073020158261424,10.208075906382359,136.58922152463177
246,56.91798275987916,54.39659712459914,587.5283672471348,0.9910356967793945,10.933695174851206,136.5733845650414
247,40.5252622299453,95.49598960551826,547.2908785806889,0.8782146273397475,9.512901590172932,134.507749458116
248,62.96330396796728,90.43733101224292,489.6607073041014,0.5225600466394634,9.761276396557301,133.35678650786963
249,29.468243975898503,76.79224324450935,490.06932793518206,0.20289875034605676,11.016694698877277,133.35323286815995
250,58.16668954904137,75.03083307441386,506.8912698129239,0.5728310999273062,10.247471437095214,132.66795654104283
251,45.353655133589946,66.80119362673105,465.3010021538577,0.195051620275843,9.827670820257548,134.51564180987307
252,56.654811839319194,100.8068558232737,442.86019680205715,0.7511102227975974,9.50003493980013,136.70961127718854
253,63.42890671150965,78.60719387099267,438.1075017592854,0.46882808227254125,9.152911445162875,132.90455355838438
254,50.12449672309211,69.7691666311891,643.5770483728891,0.7838733201007196,9.715620043453706,131.53434689053398
255,50.11311972362655,75.52820990860589,523.9861620747035,0.739985400729859,11.404887700331823,134.61040300116386
256,43.55822217342469,90.13246725160337,577.2515008802875,0.1325653974239038,9.855351811018805,127.53519035707517
257,63.26296424543463,66.97845328274504,471.1128702574719,0.10137294785540037,9.779796956827376,130.33501467155753
258,42.79439870495054,70.45166935901781,543.9761303526202,0.29180439582307915,10.601326441531082,131.66699484022124
259,63.164481154861505,73.30605652886938,427.68168898142915,0.645352925454081,10.298399024647704,136.5831087225012
260,55.665744029066836,55.0158553699584,545.4549773582652,0.5229879895325855,10.275452271730064,132.94654433493403
261,51.38294991759463,73.6469189833858,653.4740100512687,0.8372867426253925,10.398672110614143,129.93060421809537
262,35.48070592527984,92.63078217140773,586.4025737545772,0.20228268184656634,10.661038910246399,129.01447746478354
263,50.15780046095776,82.16745289753624,451.5236325961704,0.6863273956638337,9.741313769977188,134.30953813560208
264,46.88820303960242,69.02929067716377,563.6882070241695,0.44472746587332335,10.64467986898474,129.12501148321155
265,62.11105075750328,74.57375037781634,552.0521750136529,0.6970418190194562,9.521003329540722,130.3830639168526
266,43.47021197238032,58.22164196161232,514.9299336426914,0.8721703778849252,9.797187289339337,136.55789900876528
267,52.67724143185226,79.79934964381101,567.3407449664542,0.7867419940207853,10.461510066729996,131.340153983522
268,54.82206459471612,75.83587756286987,462.10746488915674,0.10887420321648122,9.98604085656807,132.55665814119908
269,61.06775046368108,51.83244856207773,471.6534581974473,0.13002101185414142,9.621429153053025,133.733197967889
270,61.37599701747331,50.061084863280875,351.959359050549,0.5976357886852052,9.594561742742036,141.15679678455754
271,56.15232920720939,69.15924747568363,372.17071140055486,0.44188134081398334,9.177760281445334,136.81616702400444
272,31.877544912265307,87.34393481750769,378.1146780964382,0.20226443341971861,10.321713528168695,137.71943154469866
